PM2,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC
30.365000000000002,49.675,6.26,37.92,0.72,43.7,-7.595000000000001,-1.5899999999999999,292.33000000000004,92.315,101607.465
35.80500000000001,56.235,4.98,46.0,0.88,35.480000000000004,-4.585,1.01,293.495,96.21000000000001,101364.44
31.16,47.33,7.115,44.335,0.72,31.765,-2.33,-2.185,292.945,94.32499999999999,101277.345
17.69,29.85,8.22,32.385,1.27,40.735,-2.62,-10.565000000000001,288.03,72.73,101634.1
29.61,47.125,10.870000000000001,34.135,1.175,39.724999999999994,-4.035,-4.93,288.645,73.695,101557.93
34.61,50.0,9.864999999999998,39.91,1.295,25.46,-2.73,-6.085,289.755,77.63499999999999,101746.98000000001
26.55,41.085,10.575,30.950000000000003,0.9550000000000001,43.89,-4.215,-7.1,288.85,74.9,102048.36499999999
36.144999999999996,55.95,9.690000000000001,34.705,0.865,51.97,-4.79,-6.64,288.28499999999997,72.825,102060.76
45.03,60.11,10.625,34.325,0.9650000000000001,38.44,-3.31,-7.6,288.065,74.12,101987.075
43.775,58.55500000000001,10.690000000000001,31.445,0.865,47.675,-4.71,-6.34,288.78499999999997,71.685,102109.0
45.93,64.53999999999999,11.895,36.83,0.78,66.07,-5.76,-4.215,290.1,62.3,102064.255
57.51,79.045,10.205,51.745000000000005,0.965,49.075,-4.07,-2.71,291.01,80.99000000000001,101733.845
39.97,51.065,6.625,51.870000000000005,0.8049999999999999,35.144999999999996,-3.87,-1.74,291.93,94.805,101483.625
20.35,30.605,5.76,35.29,0.625,39.245,-4.305,-0.385,292.72,93.795,101389.72
20.18,28.2,7.025,35.795,0.495,34.370000000000005,-0.705,2.135,293.06500000000005,99.0,101196.195
22.115000000000002,36.535,9.02,31.415,0.87,45.655,-2.84,-7.83,291.79,82.035,101428.09
27.29,42.345,10.094999999999999,26.375,0.9450000000000001,63.644999999999996,-4.140000000000001,-6.87,289.33000000000004,78.68,101722.035
33.065,50.855000000000004,10.82,33.935,0.9199999999999999,60.05,-3.7350000000000003,-7.835000000000001,288.77,69.16999999999999,101690.195
36.19,53.18,10.615,27.185,0.845,63.25,-8.2,-2.21,290.435,80.13499999999999,101561.265
37.07,52.69,6.64,22.725,0.735,68.13,-9.504999999999999,-0.37,291.9,90.08500000000001,101280.20999999999
14.780000000000001,25.905,7.335,28.384999999999998,0.835,48.540000000000006,-4.775,-5.925000000000001,289.585,90.065,101195.51999999999
20.22,34.46,10.125,31.599999999999998,1.155,32.78,-3.285,-8.809999999999999,286.88,75.79499999999999,101513.435
30.130000000000003,46.855000000000004,10.105,30.795,1.08,52.135000000000005,-3.335,-8.615,286.49,68.67,101588.31
41.04,58.875,10.120000000000001,43.07,0.9850000000000001,38.07,-5.045,-4.785,287.7,72.315,101497.875
30.835,39.93000000000001,8.86,37.025,0.95,36.835,-6.175000000000001,-6.205,287.58000000000004,89.95,101121.69
28.465000000000003,44.144999999999996,6.25,29.034999999999997,0.86,45.56,-9.155,-0.255,291.115,93.99000000000001,100875.265
23.785,33.3,6.890000000000001,35.435,1.0,38.94,-2.15,-5.115,290.195,84.745,100770.89
23.335,37.5,10.145,30.314999999999998,1.04,53.495000000000005,-3.7350000000000003,-6.779999999999999,286.365,69.745,101271.375
38.045,55.370000000000005,11.67,30.28,0.8400000000000001,53.56999999999999,-7.25,-5.045,288.67499999999995,72.29,101531.34
44.5,60.71,7.665,26.85,0.7949999999999999,63.235,-9.995000000000001,-3.92,289.81,88.38499999999999,101509.81
21.775,33.105,6.35,32.69,0.975,34.025000000000006,-4.48,-6.8,287.53,90.57499999999999,101366.94
13.805,22.619999999999997,7.555,29.09,1.12,20.45,-2.75,-9.95,284.365,88.9,101469.925
18.22,29.384999999999998,10.385,21.575,0.785,45.9,-3.865,-16.405,278.645,75.57,102240.82
28.22,39.025,9.825,18.295,0.5800000000000001,71.42,-4.994999999999999,-16.095,277.01,47.519999999999996,102905.86499999999
20.195,42.519999999999996,11.205,28.145,0.51,71.885,-4.475,-11.34,278.315,40.6,102644.675
30.195,56.345,10.135,53.955,0.63,39.545,-3.52,-8.68,280.55999999999995,61.685,102157.95999999999
20.445,30.68,6.665,43.035,0.655,36.644999999999996,-4.5600000000000005,-6.745,285.855,92.50999999999999,101763.20999999999
17.225,28.08,5.395,47.32,0.6950000000000001,31.215000000000003,-4.29,-2.29,291.245,97.12,101306.88500000001
9.81,16.490000000000002,6.495,34.69,0.535,40.724999999999994,-6.28,-7.029999999999999,289.6,89.80000000000001,101335.55
20.665,32.265,8.895,35.485,0.71,34.95,-3.965,-6.255,288.61,80.72,101501.12
20.1,35.055,7.375,24.590000000000003,0.56,59.595,-7.9799999999999995,-4.545,289.29499999999996,87.52,101538.685
7.78,15.255,8.344999999999999,24.869999999999997,0.87,29.51,-4.34,-12.45,282.39,86.12,101808.975
15.634999999999998,23.585,8.78,24.025,0.9450000000000001,41.19,-3.13,-10.085,281.155,78.52000000000001,101924.54000000001
35.855000000000004,44.185,8.899999999999999,27.555,0.97,43.254999999999995,-3.415,-6.175,284.345,74.77000000000001,101731.775
41.0,52.125,9.635,37.46,0.94,47.7,-2.895,-6.045,288.08500000000004,75.19999999999999,101621.895
27.119999999999997,36.455,9.8,19.7,0.755,63.96,-2.01,-10.175,284.73,67.91,101598.7
38.215,54.385,14.555,12.760000000000002,0.6000000000000001,107.225,-4.36,-13.055,283.67499999999995,46.0,101943.785
23.195,39.425,11.57,15.005,0.465,92.48,-4.529999999999999,-9.120000000000001,283.655,41.675,102102.37
40.71,47.35,9.985,21.785,0.47000000000000003,73.705,-7.345000000000001,-3.785,287.505,44.894999999999996,101885.66
28.645,40.425,7.084999999999999,21.48,0.46499999999999997,82.305,-6.54,-2.335,288.87,66.175,101599.345
23.03,36.955,5.15,20.6,0.48,79.42,-7.63,-0.9199999999999999,289.99,87.215,101236.17
25.92,45.16,4.55,25.405,0.44999999999999996,61.67999999999999,-3.115,2.565,291.405,98.37,101032.865
16.810000000000002,21.759999999999998,3.41,18.635,0.35,55.345,-2.825,3.91,291.765,99.87,100936.995
13.215,19.994999999999997,4.35,18.3,0.345,46.849999999999994,0.98,6.635,293.225,99.92,100843.795
18.305,28.645,10.035,20.985,0.87,48.65,-1.45,-9.535,289.44,77.21000000000001,101324.685
19.765,27.88,8.85,14.59,0.685,59.095,-3.6900000000000004,-12.07,282.57500000000005,65.10499999999999,102073.445
28.735,36.255,9.22,21.58,0.585,55.235,-3.12,-8.01,284.5,54.58,102059.0
33.46,44.985,9.055,29.92,0.625,49.86,-2.74,-4.555,286.04499999999996,63.834999999999994,101866.44
33.18,41.795,6.744999999999999,38.33,0.74,37.58,-3.14,-2.895,287.26,78.465,101657.565
21.825,28.185,6.025,40.53,0.815,34.43,-0.875,-3.485,288.53999999999996,88.785,101563.64
35.945,48.535,10.92,28.255000000000003,0.765,78.015,-3.875,-7.895,288.695,58.675,101839.08
42.96,70.07,8.895,24.23,0.655,85.345,-8.74,-3.365,288.03,77.42,101748.115
42.21,78.7,5.665,38.81,0.685,58.32,-5.0649999999999995,-0.765,290.36,95.355,101546.725
15.795000000000002,27.24,7.34,28.12,0.865,33.585,-3.17,-8.209999999999999,287.58000000000004,83.825,101747.82
12.995000000000001,22.695,8.455,21.51,0.78,44.765,-5.105,-7.325,286.45,75.50999999999999,102144.88500000001
23.645,36.235,7.535,25.080000000000002,0.63,51.46,-6.635,-5.6,287.53999999999996,70.84,102276.70999999999
32.510000000000005,46.510000000000005,7.505,37.214999999999996,0.74,38.339999999999996,-3.0700000000000003,-4.895,287.395,78.09,102151.06
28.884999999999998,40.47,9.215,36.89,0.835,48.894999999999996,-1.51,-4.535,288.595,71.845,101860.88
27.585,43.394999999999996,10.184999999999999,47.8,0.77,56.815,-2.66,-3.71,289.315,69.955,101837.29999999999
35.025,59.105000000000004,10.855,39.22,0.745,75.16499999999999,-6.585,-5.43,290.76,56.769999999999996,101989.535
47.894999999999996,72.6,7.27,17.195,0.5800000000000001,115.94,-9.41,-2.665,289.4,71.22,101936.93
27.759999999999998,42.004999999999995,5.83,19.705,0.45,110.14,-7.04,-1.725,290.145,69.445,101828.82
24.88,36.675,5.4350000000000005,36.15,0.45499999999999996,72.315,-4.925000000000001,-0.495,291.36,79.78999999999999,101596.535
25.575000000000003,39.269999999999996,5.645,45.545,0.505,53.620000000000005,-3.5300000000000002,0.03500000000000003,292.06,87.8,101309.315
27.02,41.56,6.880000000000001,48.33,0.555,45.53,-3.675,0.20500000000000002,292.265,89.71,101163.03
28.884999999999998,45.905,10.17,62.875,0.595,28.5,-0.36,1.0350000000000001,292.90999999999997,85.875,101128.095
23.43,32.480000000000004,5.43,38.185,0.41500000000000004,46.05,-2.55,2.9050000000000002,292.27,92.83500000000001,100994.74
18.729999999999997,24.189999999999998,3.435,26.564999999999998,0.33999999999999997,59.730000000000004,-2.755,4.49,292.58000000000004,97.845,100728.82500000001
18.655,26.195,4.92,40.655,0.45999999999999996,31.97,-0.795,0.76,292.745,96.355,100819.47
9.45,17.965,8.75,24.085,0.675,35.84,-3.665,-11.42,284.27,87.91,101476.92499999999
20.23,30.945,8.625,27.235,0.65,45.865,-3.5999999999999996,-7.01,284.945,74.4,101709.22
28.310000000000002,40.805,7.29,29.064999999999998,0.575,53.504999999999995,-6.665,-2.5949999999999998,288.745,88.33,101262.07
25.97,36.365,5.505,38.59,0.81,45.495000000000005,-3.795,-1.795,291.54499999999996,95.91,101014.515
20.86,32.754999999999995,9.265,25.814999999999998,0.7949999999999999,41.515,-4.475,-6.475,288.625,76.91,101317.6
29.189999999999998,41.114999999999995,6.59,27.495,0.565,61.245000000000005,-8.51,-1.51,289.945,80.435,101173.775
31.83,43.519999999999996,4.85,31.475,0.5249999999999999,63.02499999999999,-7.3,-0.27,291.095,94.75999999999999,100977.64499999999
23.200000000000003,33.415,3.71,30.674999999999997,0.53,55.715,-6.625,2.425,293.315,99.34,100890.4
31.63,44.5,3.8049999999999997,36.105000000000004,0.675,44.155,-1.895,5.824999999999999,294.595,99.45,100701.36
27.895,41.295,4.9,30.92,0.62,42.165,0.175,3.92,295.155,97.22999999999999,100836.735
33.185,49.474999999999994,4.395,18.405,0.6,82.44,-6.945,2.95,293.51,99.465,100907.305
25.595,43.91,4.01,22.23,0.5549999999999999,80.80000000000001,-10.845,1.12,292.82500000000005,96.715,100825.41500000001
19.049999999999997,32.69,3.94,20.94,0.485,75.44999999999999,-10.51,0.17,292.69,95.60499999999999,100753.785
21.935000000000002,32.965,5.140000000000001,43.515,0.6599999999999999,47.295,-5.65,-0.05500000000000002,293.805,97.03,100728.74
18.43,26.55,8.575,29.244999999999997,0.765,45.335,-4.625,-7.84,288.91999999999996,87.245,101485.625
31.369999999999997,44.825,10.89,36.38,0.665,68.13499999999999,-3.125,-8.075,287.5,64.69,101822.205
35.615,52.44500000000001,11.455,43.305,0.675,78.745,-4.005,-5.145,288.49,58.33,101834.955
35.31,54.385,13.075,35.495000000000005,0.63,90.475,-3.495,-7.645,289.305,48.97,101954.285
39.445,55.175,11.2,26.884999999999998,0.5800000000000001,111.69,-7.27,-2.935,289.44,60.265,101867.34
34.775,49.99,6.8100000000000005,31.074999999999996,0.485,98.375,-6.33,-1.3050000000000002,291.365,78.515,101666.455
46.685,69.225,5.914999999999999,54.095,0.6,76.36500000000001,-4.09,-0.445,292.765,91.715,101370.58499999999
70.765,100.905,14.2,86.85,0.8,52.795,-0.18,0.72,292.76,94.83,101096.93
40.215,53.474999999999994,12.405000000000001,54.370000000000005,0.525,46.57,-0.175,2.7,292.365,91.77,100983.02
38.8,46.510000000000005,4.654999999999999,27.36,0.43999999999999995,75.68,-3.5250000000000004,2.8049999999999997,293.735,96.945,101020.725
28.8,35.57,4.67,30.515,0.385,52.755,-1.27,3.145,293.345,97.215,100992.1
20.685000000000002,25.75,4.85,28.25,0.30500000000000005,41.635000000000005,-0.16499999999999998,4.984999999999999,293.975,97.64,100824.775
15.045,20.655,3.76,30.270000000000003,0.3,39.165,-2.62,4.605,295.20000000000005,96.47999999999999,100831.51000000001
13.68,18.365000000000002,3.285,19.175,0.275,47.84,-2.085,5.5,295.46000000000004,96.525,100813.25
15.24,20.685,3.835,25.005000000000003,0.275,40.849999999999994,-0.8200000000000001,5.55,295.395,97.66499999999999,100817.625
15.129999999999999,20.189999999999998,4.12,24.67,0.25,39.915000000000006,0.19,5.82,295.41,98.425,100816.67
12.725000000000001,17.674999999999997,4.375,22.77,0.22999999999999998,40.0,0.86,6.3100000000000005,295.87,98.37,100685.85
10.66,19.085,5.245,27.625,0.28,54.315,2.6950000000000003,6.72,296.62,96.85,100425.795
16.38,29.655,6.5,30.315,0.475,52.24,-3.98,0.245,295.78,95.255,100493.57
14.055,27.955,3.71,21.555,0.33999999999999997,67.16,-7.7,2.1,295.65999999999997,95.68,100331.11
7.885,21.15,5.345,35.480000000000004,0.37,39.485,5.58,8.68,297.415,98.075,99976.11
9.2,18.845,5.005,35.16,0.36,34.0,1.895,6.4399999999999995,297.525,99.11,100299.98
6.0649999999999995,14.085,3.9299999999999997,21.509999999999998,0.24,48.894999999999996,-2.67,5.795,296.915,99.00999999999999,100518.67499999999
8.33,17.805,4.125,17.65,0.24,46.235,0.24,7.39,296.5,98.53,100495.16500000001
9.97,16.41,4.205,20.020000000000003,0.255,28.855,-0.565,5.220000000000001,296.855,98.795,100621.69
15.760000000000002,27.814999999999998,7.744999999999999,27.770000000000003,0.7,67.61500000000001,-1.9700000000000002,-2.9749999999999996,295.575,83.77000000000001,100919.935
17.655,34.765,4.855,14.204999999999998,0.54,102.01,-10.7,0.13499999999999998,295.235,90.74000000000001,101119.13500000001
21.009999999999998,36.695,3.8249999999999997,22.04,0.43000000000000005,85.86,-5.92,2.45,296.45,95.63,100905.815
20.689999999999998,27.695,5.24,33.055,0.37,49.935,0.415,4.35,296.525,97.44,100676.63500000001
14.705,20.67,5.005,37.935,0.345,44.885000000000005,1.0,6.335,296.98,98.445,100497.055
8.790000000000001,17.604999999999997,5.17,31.88,0.325,38.875,1.5350000000000001,8.504999999999999,297.785,94.485,100239.58499999999
7.699999999999999,14.355,5.625,29.64,0.34,42.485,2.615,5.905,297.48,95.095,100272.075
10.29,16.895,5.74,29.275,0.355,34.144999999999996,0.98,3.64,297.44000000000005,95.58500000000001,100427.04000000001
7.51,13.515,4.045,19.3,0.27,35.225,0.475,6.37,297.94500000000005,98.575,100432.145
30.42,50.44,9.985,44.894999999999996,0.775,65.75,2.88,0.795,298.49,89.185,100366.515
31.17,49.775000000000006,10.335,35.129999999999995,0.89,71.585,-3.8,-2.8600000000000003,297.55,76.315,100585.18
34.035,51.81,8.25,15.555,0.645,121.88499999999999,-7.7700000000000005,-1.195,296.485,81.12,100871.73000000001
44.195,63.625,5.99,16.215,0.645,126.47999999999999,-8.68,1.2449999999999999,296.48,86.85,100709.18
27.735,37.03,3.34,17.854999999999997,0.575,88.99000000000001,-4.95,4.39,297.4,95.38,100506.025
17.895,24.8,3.325,17.384999999999998,0.39,53.44,-0.29,7.0600000000000005,297.52,98.775,100496.06
13.265,19.479999999999997,5.195,25.064999999999998,0.355,39.35,1.4700000000000002,3.9050000000000002,297.595,97.91,100581.41500000001
12.09,16.27,3.44,37.375,0.36,36.75,-1.88,3.6799999999999997,297.57,96.89500000000001,100627.45999999999
13.935,18.98,3.2800000000000002,17.79,0.30500000000000005,33.995000000000005,-0.79,5.845000000000001,298.02,97.03999999999999,100576.67
14.985,21.105,3.3099999999999996,16.825,0.30000000000000004,41.32,-0.11000000000000001,6.49,298.52,97.4,100510.815
12.27,18.189999999999998,3.16,21.06,0.32499999999999996,40.394999999999996,-0.315,5.605,298.25,97.135,100566.155
11.42,15.495,3.455,19.68,0.30000000000000004,41.375,-1.2550000000000001,4.805,297.96000000000004,96.565,100661.86
10.21,15.145,3.79,17.125,0.28,43.53,0.29,6.12,298.71500000000003,93.67500000000001,100513.345
11.915,23.009999999999998,6.6,28.71,0.5,44.46,2.8899999999999997,2.6399999999999997,299.78499999999997,85.58500000000001,100305.07999999999
23.645,39.18,9.585,18.055,0.865,101.39,-2.435,-3.9,297.155,73.83500000000001,100337.41500000001
30.335,43.015,6.4350000000000005,14.89,0.585,118.785,-6.01,-0.255,298.515,83.24000000000001,100420.07
26.924999999999997,38.04,5.965,15.82,0.45,99.47,-6.755,-0.325,299.21000000000004,81.4,100692.495
19.95,32.385,3.905,11.364999999999998,0.32,82.99000000000001,-8.809999999999999,0.10500000000000001,299.08,88.375,100795.79999999999
18.355,29.255,5.445,19.564999999999998,0.32999999999999996,66.66499999999999,-3.385,0.39,298.74,91.04499999999999,100653.765
23.285,44.15,12.34,20.835,0.71,89.56,-2.2649999999999997,-8.625,295.62,66.685,100630.17
22.884999999999998,39.315,7.84,12.755,0.6,99.19999999999999,-6.225,-3.225,296.83000000000004,75.87,100642.14
22.73,36.379999999999995,5.39,12.94,0.43,115.59,-8.07,-0.495,297.775,81.735,100598.10500000001
22.915,34.33,4.395,14.03,0.395,101.92500000000001,-6.6899999999999995,2.505,297.96500000000003,88.035,100396.36
13.395,19.305,2.775,18.905,0.305,66.62,-4.885,6.095,298.35,93.27,100113.63
17.155,24.735,4.484999999999999,25.72,0.44499999999999995,62.77,-0.77,4.3999999999999995,298.58500000000004,92.575,100116.62
17.5,29.119999999999997,7.94,24.775,0.825,59.15,-0.76,-3.54,298.26,84.33000000000001,100266.205
31.269999999999996,47.769999999999996,10.614999999999998,33.31,0.825,78.03,-1.185,-2.7,298.5,80.045,100312.57500000001
41.655,59.445,12.485,39.43,0.8400000000000001,93.47,-0.715,-0.755,298.78999999999996,84.05000000000001,100289.14
20.125,25.935,4.425,16.64,0.345,72.82,-3.44,2.17,299.115,89.15,100247.235
11.24,17.93,2.92,13.219999999999999,0.23500000000000001,62.68000000000001,-8.06,0.04500000000000001,299.5,93.11,100199.245
4.8100000000000005,13.59,2.9850000000000003,9.465,0.2,52.239999999999995,-5.655,6.46,300.18,91.265,99932.36499999999
5.73,13.03,3.83,17.055,0.255,52.415000000000006,2.04,7.6850000000000005,300.07000000000005,92.4,100167.945
5.72,12.530000000000001,3.45,23.055,0.275,33.465,0.725,5.42,299.97,93.735,100237.9
5.955,12.690000000000001,4.235,17.77,0.235,38.75,1.225,5.324999999999999,300.12,93.285,100345.16500000001
4.85,11.399999999999999,4.675,14.395,0.20500000000000002,39.72,1.62,6.1850000000000005,300.385,91.95,100407.925
5.96,14.855,6.66,14.185,0.225,41.525,4.195,6.470000000000001,300.35,92.61500000000001,100276.515
7.49,18.41,6.6,13.6,0.27,53.28,4.765000000000001,5.76,300.62,93.4,100088.54000000001
6.595000000000001,17.555,6.025,12.094999999999999,0.255,55.42,4.654999999999999,7.135,300.955,92.8,100081.34
8.11,17.35,5.78,19.15,0.28,53.245,3.315,5.21,300.89,93.135,100168.9
8.155,13.93,4.4,24.79,0.32,53.6,1.475,4.475,300.39,92.72,100249.08
7.779999999999999,12.08,3.965,32.5,0.36,47.11,0.5549999999999999,3.505,300.11,90.58,100320.185
6.574999999999999,9.57,3.345,29.395000000000003,0.28,45.605,-1.665,2.4400000000000004,300.425,86.345,100269.92499999999
6.055,8.95,2.995,26.94,0.27999999999999997,46.59,-1.805,3.0599999999999996,300.26,88.725,100090.825
6.529999999999999,10.149999999999999,3.0700000000000003,22.185000000000002,0.33,46.739999999999995,-2.625,2.125,300.03499999999997,90.275,100023.38
6.445,10.32,3.53,20.509999999999998,0.315,46.45,-2.41,2.38,300.03499999999997,90.06,100018.515
5.54,11.105,3.46,24.525,0.32,39.7,0.435,5.484999999999999,299.995,94.775,100012.495
4.575,14.665,5.23,19.6,0.29500000000000004,41.53,4.345,8.365,300.635,92.465,99962.01999999999
7.41,17.155,6.095,19.095,0.33,45.71,4.505,7.164999999999999,300.645,93.27000000000001,99917.315
6.195,16.105,5.205,14.1,0.28500000000000003,51.795,3.49,8.015,300.64,93.55000000000001,99851.98
4.75,14.695,4.175,12.34,0.23500000000000001,48.405,2.1,8.57,300.81,92.965,99935.715
5.705,14.415,5.165,20.195,0.245,45.125,2.89,6.5649999999999995,300.64,92.43,100072.695
6.76,12.91,5.640000000000001,23.990000000000002,0.235,36.385000000000005,2.185,5.33,300.41499999999996,91.67500000000001,100233.065
3.3949999999999996,7.575000000000001,3.04,14.434999999999999,0.185,34.595,0.05,6.5600000000000005,300.535,89.35,100478.61499999999
3.12,6.13,2.62,13.795,0.18,33.5,-2.6950000000000003,4.225,300.745,86.04499999999999,100477.79000000001
4.255,9.459999999999999,3.2750000000000004,14.805,0.185,31.945,-1.4,4.205,300.54499999999996,88.14,100306.195
5.665,9.205,3.61,16.22,0.18,36.11,0.07499999999999998,4.805,300.95500000000004,86.15,100367.635
6.609999999999999,10.18,3.9050000000000002,20.25,0.185,41.29,0.375,4.86,300.97,85.175,100411.28
6.465,9.86,4.565,21.97,0.19,38.065,0.06,3.645,301.03,82.2,100345.27
5.515000000000001,9.07,4.79,19.695,0.185,37.400000000000006,0.07499999999999998,3.7350000000000003,301.15999999999997,82.005,100283.65
5.4,8.280000000000001,4.475,18.39,0.185,35.345,-0.865,2.795,301.655,81.715,100342.81
4.27,7.025,2.865,13.455,0.185,48.364999999999995,-3.39,3.0,301.94500000000005,82.34,100349.08499999999
3.7750000000000004,6.48,2.72,13.510000000000002,0.175,40.58,-5.105,1.3199999999999998,301.875,81.97,100219.44
4.495,7.905,6.4,14.88,0.185,37.265,-3.895,2.53,301.31,85.21000000000001,100229.785
2.685,7.27,2.34,12.555,0.175,38.985,-5.295,5.075,301.54,85.28,100406.23000000001
2.0,6.71,2.605,11.11,0.165,37.56,-1.83,7.4,301.235,85.855,100451.43
1.9,5.699999999999999,4.175,10.2,0.14,31.115000000000002,-1.1600000000000001,8.275,301.245,83.925,100330.01999999999
2.89,6.87,2.4,11.515,0.17,35.865,-0.05499999999999999,7.484999999999999,301.02,85.495,100351.245
2.31,6.67,2.42,11.455,0.185,36.370000000000005,-0.535,7.86,300.72,86.44,100314.4
1.995,6.545,2.17,9.46,0.185,39.465,-2.2249999999999996,8.46,300.78999999999996,86.83500000000001,100075.595
2.685,6.0649999999999995,2.34,10.985,0.18,41.19,-5.145,4.99,300.87,85.005,100169.215
6.85,13.39,3.46,22.59,0.29000000000000004,40.945,-6.04,0.51,301.45500000000004,83.185,100230.195
15.075,25.595,6.955,24.845,0.39,61.29,-3.61,-0.6000000000000001,301.595,83.25999999999999,99984.20000000001
37.47,57.435,12.065000000000001,37.96,0.73,98.75,4.984999999999999,-3.09,303.29999999999995,73.675,99578.455
56.730000000000004,82.86500000000001,15.565,46.545,0.96,105.29499999999999,4.890000000000001,-1.955,303.36,72.69,99379.04999999999
17.630000000000003,27.845,6.305,23.285,0.54,78.295,6.095000000000001,2.655,302.30999999999995,81.925,99361.08499999999
12.344999999999999,20.564999999999998,6.495,23.689999999999998,0.425,52.185,4.58,4.255,300.995,91.225,99568.6
9.76,16.86,5.575,28.064999999999998,0.385,43.504999999999995,1.7149999999999999,3.64,300.46000000000004,92.465,99740.45999999999
6.6049999999999995,11.65,3.825,19.16,0.28500000000000003,51.150000000000006,0.775,4.865,300.985,89.06,99876.39
4.66,10.675,2.765,20.93,0.25,41.135000000000005,0.31,6.455,300.86,89.855,100058.02
5.27,12.205,4.305,15.120000000000001,0.23,42.86,1.915,7.234999999999999,301.285,88.94,100109.405
5.3,11.95,4.745,11.595,0.23500000000000001,47.1,2.49,7.175,301.53999999999996,88.065,100204.545
5.345,11.69,4.855,11.315000000000001,0.22,47.91,2.505,6.6899999999999995,301.375,88.92,100275.505
4.285,9.47,4.1899999999999995,10.555,0.2,44.065,1.7799999999999998,7.0600000000000005,301.22,86.12,100215.345
2.89,7.515000000000001,3.3049999999999997,10.585,0.18,35.405,0.585,7.665,300.9,85.685,100260.875
2.31,6.529999999999999,2.785,10.445,0.17,33.769999999999996,-0.245,7.875,300.95,84.58,100401.20999999999
4.49,7.845,3.6,13.87,0.175,36.535,0.44499999999999995,6.115,301.01,82.80000000000001,100573.67
8.265,12.215,5.33,19.2,0.21000000000000002,41.05,2.11,4.055,301.025,83.065,100503.205
9.485,15.044999999999998,7.24,19.75,0.255,40.925,3.3949999999999996,3.045,301.12,82.565,100370.09
11.05,18.14,8.235,22.65,0.30000000000000004,41.91,2.9699999999999998,2.475,301.17499999999995,82.98,100320.47
12.04,21.0,9.399999999999999,25.095,0.41500000000000004,34.675,0.77,1.41,301.52,80.845,100286.16
12.280000000000001,17.29,3.4050000000000002,11.365,0.21000000000000002,51.1,-5.615,1.22,301.625,80.67500000000001,100195.305
3.74,7.635,2.3,12.42,0.175,40.155,-3.46,4.91,301.275,82.87,100281.245
5.25,9.975,4.125,19.115000000000002,0.21500000000000002,36.22,1.45,4.359999999999999,301.255,83.205,100388.15
10.545,21.085,8.565,23.854999999999997,0.385,66.93,4.99,1.305,301.435,79.18,100368.37
26.52,46.315,10.745000000000001,44.010000000000005,0.67,63.75,2.71,-0.71,302.46000000000004,74.41499999999999,100156.965
31.505000000000003,44.325,6.65,26.985,0.5349999999999999,82.455,-2.31,0.96,301.71,81.10499999999999,99964.905
38.525000000000006,57.72,10.105,28.735,0.755,88.07499999999999,3.045,-4.98,303.35,71.275,99366.535
11.84,24.495,6.055,8.335,0.5,65.97,8.635,6.99,300.515,85.76,98723.08499999999
3.56,8.835,2.255,13.135,0.24,44.900000000000006,-3.605,8.83,301.005,86.41499999999999,99873.765
2.9050000000000002,6.155,2.3449999999999998,19.035,0.21000000000000002,29.240000000000002,-4.715,3.84,301.055,85.675,100202.875
5.335,9.690000000000001,3.385,25.315,0.265,34.945,-0.53,3.9800000000000004,301.025,86.62,100246.7
14.725,26.119999999999997,8.625,33.335,0.475,66.785,3.79,1.73,300.935,85.935,99992.125
19.715,31.845,9.445,31.465,0.56,64.23,4.92,1.85,301.3,85.39,99772.54999999999
25.25,37.129999999999995,9.27,28.005,0.585,73.565,4.875,1.42,301.875,84.91499999999999,99740.69
28.79,43.14,7.4,40.635,0.675,59.9,4.975,0.815,302.095,83.065,99652.87
20.945,29.445,6.335,39.58,0.5800000000000001,54.525000000000006,0.745,1.775,301.28,89.14,99643.185
19.08,27.68,4.42,27.66,0.41000000000000003,63.82000000000001,-2.6799999999999997,2.13,300.36,91.065,99724.88500000001
19.585,25.395,4.91,36.135000000000005,0.425,53.61,0.52,3.02,300.075,91.32,99583.45999999999
11.3,15.215,2.935,20.880000000000003,0.32,57.665,-3.37,1.8299999999999998,300.315,91.685,99439.475
7.279999999999999,11.565,3.1050000000000004,16.655,0.315,52.195,-4.675,-0.06,299.95,91.46000000000001,99196.35
11.35,20.78,6.045,29.305,0.645,43.33,4.8100000000000005,-0.8600000000000001,299.355,92.6,98878.20999999999
8.865,13.83,3.465,20.759999999999998,0.375,47.47,0.675,5.295,299.875,89.34,98977.625
5.380000000000001,11.370000000000001,2.52,13.89,0.27999999999999997,52.95,-9.915,0.7200000000000001,300.605,90.685,98614.035
3.74,14.525,2.205,9.645,0.25,53.46,-9.895,8.895,301.07500000000005,87.93,98715.01999999999
3.6100000000000003,12.735,2.315,14.16,0.225,45.519999999999996,-5.699999999999999,5.895,300.905,89.265,99478.98
14.2,25.07,3.985,29.51,0.34,44.565,-0.765,2.25,300.45,93.19,99892.625
19.61,31.835,7.33,35.120000000000005,0.605,72.615,0.9650000000000001,1.21,300.495,91.33,99743.85
17.96,26.189999999999998,6.1899999999999995,21.435,0.345,57.855000000000004,-4.055,1.3,299.99,90.375,99899.08
19.445,34.66,6.96,30.635,0.49,66.26,-0.6799999999999999,0.41500000000000004,300.685,85.38,99948.265
22.54,37.84,7.245,30.974999999999998,0.505,56.715,-1.095,0.69,300.91999999999996,83.495,99849.39499999999
